ano;uf;municipio;codigo_ibge;diagnostico;casos;rebanho
2024;MT;Canarana;5102702;Actinomicose (já Notificado);21;219000
2024;MT;Canarana;5102702;Cisticercose Bovina;3;219000
2024;MT;Canarana;5102702;Equinococose/hidatidose (notificaçao Sif);5;219000
2024;MT;Canarana;5102702;Fasciolose Hepática (notificação Sif);1;219000
2024;MT;Canarana;5102702;Fígado Amarelo;26;219000
2024;MT;Canarana;5102702;Lesões Tuberculósicas;3;219000
2024;MT;Canarana;5102702;Miíase Cutânea;2;219000
2024;MT;Carlinda;5102793;Cisticercose Bovina;1;295336
2024;MT;Carlinda;5102793;Equinococose/hidatidose (notificaçao Sif);1;295336
2024;MT;Carlinda;5102793;Fígado Amarelo;5;295336
2024;MT;Carlinda;5102793;Tuberculose (notificação Sif);2;295336
2024;MT;Castanheira;5102850;Actinomicose (já Notificado);1;447029
2024;MT;Castanheira;5102850;Cisticercose Bovina;3;447029
2024;MT;Castanheira;5102850;Equinococose/hidatidose (notificaçao Sif);4;447029
2024;MT;Castanheira;5102850;Fasciolose Hepática (notificação Sif);1;447029
2024;MT;Castanheira;5102850;Lesões Tuberculósicas;3;447029
2024;MT;Castanheira;5102850;Miíase Cutânea;3;447029
2024;MT;Castanheira;5102850;Tuberculose (notificação Sif);3;447029
2024;MT;Chapada dos Guimarães;5103007;Actinomicose (notificação Sif);2;149204
2024;MT;Chapada dos Guimarães;5103007;Cisticercose Bovina;1;149204
2024;MT;Chapada dos Guimarães;5103007;Equinococose/hidatidose (notificaçao Sif);2;149204
2024;MT;Chapada dos Guimarães;5103007;Fígado Amarelo;1;149204
2024;MT;Cláudia;5103056;Fígado Amarelo;1;49561
2024;MT;Cláudia;5103056;Lesões Tuberculósicas;1;49561
2024;MT;Cláudia;5103056;Tuberculose (notificação Sif);1;49561
2024;MT;Cocalinho;5103106;Actinomicose (já Notificado);10;507119
2024;MT;Cocalinho;5103106;Equinococose/hidatidose (notificaçao Sif);1;507119
2024;MT;Cocalinho;5103106;Fígado Amarelo;14;507119
2024;MT;Cocalinho;5103106;Tuberculose (já Notificado);1;507119
2024;MT;Cocalinho;5103106;Tuberculose (notificação Sif);1;507119
2024;MT;Colíder;5103205;Actinomicose (notificação Sif);1;402037
2024;MT;Colíder;5103205;Cisticercose Bovina;2;402037
2024;MT;Colíder;5103205;Equinococose/hidatidose (notificaçao Sif);4;402037
2024;MT;Colíder;5103205;Fígado Amarelo;29;402037
2024;MT;Colíder;5103205;Lesões Tuberculósicas;1;402037
2024;MT;Colíder;5103205;Miíase Cutânea;1;402037
2024;MT;Colíder;5103205;Tuberculose (notificação Sif);1;402037
2024;MT;Colniza;5103254;Cisticercose Bovina;1;868444
2024;MT;Colniza;5103254;Equinococose/hidatidose (notificaçao Sif);3;868444
2024;MT;Colniza;5103254;Miíase Cutânea;5;868444
2024;MT;Comodoro;5103304;Cisticercose Bovina;2;310028
2024;MT;Comodoro;5103304;Fasciolose Hepática (notificação Sif);1;310028
2024;MT;Comodoro;5103304;Fígado Amarelo;14;310028
2024;MT;Comodoro;5103304;Lesões Tuberculósicas;1;310028
2024;MT;Comodoro;5103304;Miíase Cutânea;1;310028
2024;MT;Confresa;5103353;Actinomicose (notificação Sif);11;387185
2024;MT;Confresa;5103353;Cisticercose Bovina;2;387185
2024;MT;Confresa;5103353;Equinococose/hidatidose (notificaçao Sif);30;387185
2024;MT;Confresa;5103353;Fígado Amarelo;76;387185
2024;MT;Confresa;5103353;Leucose Enzoótica Bovina (notificação Sif);1;387185
2024;MT;Confresa;5103353;Miíase Cutânea;1;387185
2024;MT;Conquista D'Oeste;5103361;Cisticercose Bovina;1;80617
2024;MT;Conquista D'Oeste;5103361;Fígado Amarelo;3;80617
2024;MT;Conquista D'Oeste;5103361;Miíase Cutânea;1;80617
2024;MT;Conquista D'Oeste;5103361;Tuberculose (notificação Sif);1;80617
2024;MT;Cotriguaçu;5103379;Equinococose/hidatidose (notificaçao Sif);1;440818
2024;MT;Cotriguaçu;5103379;Fígado Amarelo;1;440818
2024;MT;Cotriguaçu;5103379;Miíase Cutânea;12;440818
2024;MT;Cotriguaçu;5103379;Tuberculose (notificação Sif);1;440818
2024;MT;Cuiabá;5103403;Cisticercose Bovina;2;130171
2024;MT;Cuiabá;5103403;Lesões Tuberculósicas;1;130171
2024;MT;Curvelândia;5103437;Cisticercose Bovina;3;63435
2024;MT;Diamantino;5103502;Cisticercose Bovina;3;124911
2024;MT;Diamantino;5103502;Equinococose/hidatidose (notificaçao Sif);1;124911
2024;MT;Diamantino;5103502;Fasciolose Hepática (notificação Sif);1;124911
2024;MT;Diamantino;5103502;Fígado Amarelo;4;124911
2024;MT;Diamantino;5103502;Lesões Tuberculósicas;1;124911
2024;MT;Dom Aquino;5103601;Actinomicose (notificação Sif);1;126233
2024;MT;Dom Aquino;5103601;Fígado Amarelo;2;126233
2024;MT;Feliz Natal;5103700;Fígado Amarelo;2;32806
2024;MT;Figueirópolis D'Oeste;5103809;Actinomicose (notificação Sif);3;162087
2024;MT;Figueirópolis D'Oeste;5103809;Cisticercose Bovina;3;162087
2024;MT;Figueirópolis D'Oeste;5103809;Fígado Amarelo;3;162087
2024;MT;Gaúcha do Norte;5103858;Actinomicose (já Notificado);12;193640
2024;MT;Gaúcha do Norte;5103858;Cisticercose Bovina;7;193640
2024;MT;Gaúcha do Norte;5103858;Equinococose/hidatidose (notificaçao Sif);2;193640
2024;MT;Gaúcha do Norte;5103858;Fígado Amarelo;16;193640
2024;MT;Gaúcha do Norte;5103858;Lesões Tuberculósicas;2;193640
2024;MT;General Carneiro;5103908;Cisticercose Bovina;2;100595
2024;MT;General Carneiro;5103908;Fígado Amarelo;7;100595
2024;MT;Glória D'Oeste;5103957;Actinomicose (notificação Sif);6;104908
2024;MT;Glória D'Oeste;5103957;Cisticercose Bovina;7;104908
2024;MT;Glória D'Oeste;5103957;Equinococose/hidatidose (notificaçao Sif);1;104908
2024;MT;Guarantã do Norte;5104104;Actinomicose (notificação Sif);2;304392
2024;MT;Guarantã do Norte;5104104;Cisticercose Bovina;5;304392
2024;MT;Guarantã do Norte;5104104;Equinococose/hidatidose (notificaçao Sif);2;304392
2024;MT;Guarantã do Norte;5104104;Fígado Amarelo;3;304392
2024;MT;Guarantã do Norte;5104104;Lesões Tuberculósicas;2;304392
2024;MT;Guarantã do Norte;5104104;Tuberculose (notificação Sif);1;304392
2024;MT;Guiratinga;5104203;Cisticercose Bovina;2;167056
2024;MT;Guiratinga;5104203;Equinococose/hidatidose (notificaçao Sif);1;167056
2024;MT;Guiratinga;5104203;Fígado Amarelo;8;167056
2024;MT;Indiavaí;5104500;Cisticercose Bovina;1;102817
2024;MT;Indiavaí;5104500;Equinococose/hidatidose (notificaçao Sif);1;102817
2024;MT;Indiavaí;5104500;Fígado Amarelo;1;102817
2024;MT;Ipiranga do Norte;5104526;Actinomicose (notificação Sif);2;23110
2024;MT;Ipiranga do Norte;5104526;Fasciolose Hepática (notificação Sif);1;23110
2024;MT;Ipiranga do Norte;5104526;Fígado Amarelo;2;23110
2024;MT;Itaúba;5104559;Cisticercose Bovina;3;61319
2024;MT;Itaúba;5104559;Fígado Amarelo;3;61319
2024;MT;Itiquira;5104609;Cisticercose Bovina;12;374428
2024;MT;Itiquira;5104609;Equinococose/hidatidose (notificaçao Sif);11;374428
2024;MT;Itiquira;5104609;Fasciolose Hepática (notificação Sif);2;374428
2024;MT;Itiquira;5104609;Fígado Amarelo;7;374428
2024;MT;Itiquira;5104609;Lesões Tuberculósicas;1;374428
2024;MT;Itiquira;5104609;Tuberculose (notificação Sif);1;374428
2024;MT;Jaciara;5104807;Actinomicose (notificação Sif);1;108625
2024;MT;Jaciara;5104807;Cisticercose Bovina;4;108625
2024;MT;Jaciara;5104807;Equinococose/hidatidose (notificaçao Sif);1;108625
2024;MT;Jaciara;5104807;Fígado Amarelo;3;108625
2024;MT;Jaciara;5104807;Lesões Tuberculósicas;1;108625
2024;MT;Jaciara;5104807;Tuberculose (notificação Sif);1;108625
2024;MT;Jangada;5104906;Cisticercose Bovina;1;50265
2024;MT;Jangada;5104906;Fígado Amarelo;1;50265
2024;MT;Jauru;5105002;Actinomicose (notificação Sif);3;251622
2024;MT;Jauru;5105002;Cisticercose Bovina;2;251622
2024;MT;Jauru;5105002;Fígado Amarelo;1;251622
2024;MT;Juara;5105101;Cisticercose Bovina;30;926926
2024;MT;Juara;5105101;Equinococose/hidatidose (notificaçao Sif);2;926926
2024;MT;Juara;5105101;Fasciolose Hepática (notificação Sif);3;926926
2024;MT;Juara;5105101;Fígado Amarelo;13;926926
2024;MT;Juara;5105101;Tuberculose (notificação Sif);1;926926
2024;MT;Juína;5105150;Cisticercose Bovina;11;802085
2024;MT;Juína;5105150;Equinococose/hidatidose (notificaçao Sif);6;802085
2024;MT;Juína;5105150;Fígado Amarelo;2;802085
2024;MT;Juína;5105150;Lesões Tuberculósicas;3;802085
2024;MT;Juína;5105150;Miíase Cutânea;6;802085
2024;MT;Juína;5105150;Tuberculose (notificação Sif);1;802085
2024;MT;Juruena;5105176;Cisticercose Bovina;1;223132
2024;MT;Juruena;5105176;Equinococose/hidatidose (notificaçao Sif);1;223132
2024;MT;Juruena;5105176;Miíase Cutânea;7;223132
2024;MT;Juscimeira;5105200;Cisticercose Bovina;7;178540
2024;MT;Juscimeira;5105200;Equinococose/hidatidose (notificaçao Sif);4;178540
2024;MT;Juscimeira;5105200;Fígado Amarelo;5;178540
2024;MT;Lambari D'Oeste;5105234;Actinomicose (notificação Sif);2;159272
2024;MT;Lambari D'Oeste;5105234;Cisticercose Bovina;4;159272
2024;MT;Lambari D'Oeste;5105234;Fígado Amarelo;4;159272
2024;MT;Lambari D'Oeste;5105234;Lesões Tuberculósicas;2;159272
2024;MT;Lambari D'Oeste;5105234;Leucose Enzoótica Bovina (notificação Sif);1;159272
2024;MT;Lucas do Rio Verde;5105259;Cisticercose Bovina;1;50315
2024;MT;Lucas do Rio Verde;5105259;Equinococose/hidatidose (notificaçao Sif);1;50315
2024;MT;Lucas do Rio Verde;5105259;Fígado Amarelo;6;50315
2024;MT;Luciara;5105309;Fígado Amarelo;2;68875
2024;MT;Marcelândia;5105580;Cisticercose Bovina;5;196456
2024;MT;Marcelândia;5105580;Fígado Amarelo;13;196456
2024;MT;Marcelândia;5105580;Miíase Cutânea;1;196456
2024;MT;Matupá;5105606;Cisticercose Bovina;9;243280
2024;MT;Matupá;5105606;Equinococose/hidatidose (notificaçao Sif);7;243280
2024;MT;Matupá;5105606;Fígado Amarelo;4;243280
2024;MT;Matupá;5105606;Lesões Tuberculósicas;1;243280
2024;MT;Matupá;5105606;Tuberculose (reagente Já Notificado);1;243280
2024;MT;Mirassol d'Oeste;5105622;Actinomicose (notificação Sif);5;180151
2024;MT;Mirassol d'Oeste;5105622;Cisticercose Bovina;7;180151
2024;MT;Mirassol d'Oeste;5105622;Fígado Amarelo;1;180151
2024;MT;Mirassol d'Oeste;5105622;Lesões Tuberculósicas;2;180151
2024;MT;Mirassol d'Oeste;5105622;Tuberculose (notificação Sif);1;180151
2024;MT;Nobres;5105903;Actinomicose (notificação Sif);1;113640
2024;MT;Nobres;5105903;Cisticercose Bovina;2;113640
2024;MT;Nobres;5105903;Fígado Amarelo;1;113640
2024;MT;Nortelândia;5106000;Cisticercose Bovina;4;66493
2024;MT;Nortelândia;5106000;Lesões Tuberculósicas;2;66493
2024;MT;Nortelândia;5106000;Tuberculose (notificação Sif);1;66493
2024;MT;Nossa Senhora do Livramento;5106109;Actinomicose (notificação Sif);3;233803
2024;MT;Nossa Senhora do Livramento;5106109;Cisticercose Bovina;2;233803
2024;MT;Nova Bandeirantes;5106158;Cisticercose Bovina;3;651883
2024;MT;Nova Bandeirantes;5106158;Equinococose/hidatidose (notificaçao Sif);1;651883
2024;MT;Nova Bandeirantes;5106158;Fígado Amarelo;1;651883
2024;MT;Nova Bandeirantes;5106158;Miíase Cutânea;4;651883
2024;MT;Nova Brasilândia;5106208;Actinomicose (notificação Sif);5;154150
2024;MT;Nova Brasilândia;5106208;Cisticercose Bovina;3;154150
2024;MT;Nova Brasilândia;5106208;Equinococose/hidatidose (notificaçao Sif);1;154150
2024;MT;Nova Brasilândia;5106208;Fígado Amarelo;1;154150
2024;MT;Nova Brasilândia;5106208;Lesões Tuberculósicas;1;154150
2024;MT;Nova Brasilândia;5106208;Tuberculose (notificação Sif);1;154150
2024;MT;Nova Canaã do Norte;5106216;Actinomicose (notificação Sif);2;400306
2024;MT;Nova Canaã do Norte;5106216;Cisticercose Bovina;2;400306
2024;MT;Nova Canaã do Norte;5106216;Equinococose/hidatidose (notificaçao Sif);1;400306
2024;MT;Nova Canaã do Norte;5106216;Fígado Amarelo;9;400306
2024;MT;Nova Canaã do Norte;5106216;Lesões Tuberculósicas;5;400306
2024;MT;Nova Canaã do Norte;5106216;Miíase Cutânea;2;400306
2024;MT;Nova Guarita;5108808;Fígado Amarelo;4;131418
2024;MT;Nova Guarita;5108808;Miíase Cutânea;1;131418
2024;MT;Nova Lacerda;5106182;Actinomicose (notificação Sif);1;215912
2024;MT;Nova Lacerda;5106182;Cisticercose Bovina;1;215912
2024;MT;Nova Lacerda;5106182;Equinococose/hidatidose (notificaçao Sif);1;215912
2024;MT;Nova Lacerda;5106182;Fígado Amarelo;1;215912
2024;MT;Nova Lacerda;5106182;Miíase Cutânea;1;215912
2024;MT;Nova Marilândia;5108857;Cisticercose Bovina;2;130340
2024;MT;Nova Maringá;5108907;Actinomicose (notificação Sif);2;94720
2024;MT;Nova Maringá;5108907;Cisticercose Bovina;1;94720
2024;MT;Nova Monte Verde;5108956;Cisticercose Bovina;1;389725
2024;MT;Nova Monte Verde;5108956;Equinococose/hidatidose (notificaçao Sif);1;389725
2024;MT;Nova Monte Verde;5108956;Fígado Amarelo;3;389725
2024;MT;Nova Monte Verde;5108956;Lesões Tuberculósicas;2;389725
2024;MT;Nova Monte Verde;5108956;Miíase Cutânea;1;389725
2024;MT;Nova Mutum;5106224;Cisticercose Bovina;2;130855
2024;MT;Nova Mutum;5106224;Fígado Amarelo;2;130855
2024;MT;Nova Mutum;5106224;Lesões Tuberculósicas;1;130855
2024;MT;Nova Mutum;5106224;Tuberculose (notificação Sif);1;130855
2024;MT;Nova Nazaré;5106174;Actinomicose (já Notificado);9;79400
2024;MT;Nova Nazaré;5106174;Equinococose/hidatidose (notificaçao Sif);4;79400
2024;MT;Nova Nazaré;5106174;Fasciolose Hepática (notificação Sif);1;79400
2024;MT;Nova Nazaré;5106174;Fígado Amarelo;10;79400
2024;MT;Nova Nazaré;5106174;Lesões Tuberculósicas;1;79400
2024;MT;Nova Olímpia;5106232;Fígado Amarelo;1;82528
2024;MT;Nova Santa Helena;5106190;Cisticercose Bovina;1;105965
2024;MT;Nova Santa Helena;5106190;Equinococose/hidatidose (notificaçao Sif);1;105965
2024;MT;Nova Santa Helena;5106190;Fígado Amarelo;11;105965
2024;MT;Nova Santa Helena;5106190;Miíase Cutânea;1;105965
2024;MT;Nova Ubiratã;5106240;Actinomicose (notificação Sif);4;105633
2024;MT;Nova Ubiratã;5106240;Fígado Amarelo;4;105633
2024;MT;Nova Ubiratã;5106240;Miíase Cutânea;1;105633
2024;MT;Nova Xavantina;5106257;Actinomicose (já Notificado);21;391311
2024;MT;Nova Xavantina;5106257;Actinomicose (notificação Sif);2;391311
2024;MT;Nova Xavantina;5106257;Equinococose/hidatidose (notificaçao Sif);2;391311
2024;MT;Nova Xavantina;5106257;Fasciolose Hepática (notificação Sif);1;391311
2024;MT;Nova Xavantina;5106257;Fígado Amarelo;19;391311
2024;MT;Novo Horizonte do Norte;5106273;Cisticercose Bovina;3;105299
2024;MT;Novo Horizonte do Norte;5106273;Equinococose/hidatidose (notificaçao Sif);3;105299
2024;MT;Novo Horizonte do Norte;5106273;Fasciolose Hepática (notificação Sif);1;105299
2024;MT;Novo Horizonte do Norte;5106273;Fígado Amarelo;1;105299
2024;MT;Novo Horizonte do Norte;5106273;Tuberculose (notificação Sif);1;105299
2024;MT;Novo Mundo;5106265;Cisticercose Bovina;7;320130
2024;MT;Novo Mundo;5106265;Equinococose/hidatidose (notificaçao Sif);3;320130
2024;MT;Novo Mundo;5106265;Fígado Amarelo;12;320130
2024;MT;Novo Mundo;5106265;Lesões Tuberculósicas;1;320130
2024;MT;Novo Santo Antônio;5106315;Actinomicose (já Notificado);2;77747
2024;MT;Novo Santo Antônio;5106315;Cisticercose Bovina;1;77747
2024;MT;Novo São Joaquim;5106281;Actinomicose (já Notificado);3;283162
2024;MT;Novo São Joaquim;5106281;Cisticercose Bovina;1;283162
2024;MT;Novo São Joaquim;5106281;Equinococose/hidatidose (notificaçao Sif);1;283162
2024;MT;Novo São Joaquim;5106281;Fasciolose Hepática (notificação Sif);3;283162
2024;MT;Novo São Joaquim;5106281;Fígado Amarelo;7;283162
2024;MT;Novo São Joaquim;5106281;Lesões Tuberculósicas;1;283162
2024;MT;Novo São Joaquim;5106281;Tuberculose (notificação Sif);4;283162
2024;MT;Paranaíta;5106299;Cisticercose Bovina;5;460121
2024;MT;Paranaíta;5106299;Equinococose/hidatidose (notificaçao Sif);1;460121
2024;MT;Paranaíta;5106299;Miíase Cutânea;2;460121
2024;MT;Paranatinga;5106307;Actinomicose (já Notificado);3;390793
2024;MT;Paranatinga;5106307;Actinomicose (notificação Sif);4;390793
2024;MT;Paranatinga;5106307;Cisticercose Bovina;4;390793
2024;MT;Paranatinga;5106307;Fasciolose Hepática (notificação Sif);1;390793
2024;MT;Paranatinga;5106307;Fígado Amarelo;1;390793
2024;MT;Paranatinga;5106307;Lesões Tuberculósicas;4;390793
2024;MT;Paranatinga;5106307;Miíase Cutânea;1;390793
2024;MT;Paranatinga;5106307;Tuberculose (notificação Sif);1;390793
2024;MT;Pedra Preta;5106372;Cisticercose Bovina;11;371867
2024;MT;Pedra Preta;5106372;Equinococose/hidatidose (notificaçao Sif);5;371867
2024;MT;Pedra Preta;5106372;Fasciolose Hepática (notificação Sif);2;371867
2024;MT;Pedra Preta;5106372;Fígado Amarelo;8;371867
2024;MT;Pedra Preta;5106372;Lesões Tuberculósicas;1;371867
2024;MT;Pedra Preta;5106372;Miíase Cutânea;1;371867
2024;MT;Pedra Preta;5106372;Tuberculose (notificação Sif);2;371867
2024;MT;Peixoto de Azevedo;5106422;Cisticercose Bovina;3;354583
2024;MT;Peixoto de Azevedo;5106422;Equinococose/hidatidose (notificaçao Sif);4;354583
2024;MT;Peixoto de Azevedo;5106422;Fígado Amarelo;5;354583
2024;MT;Peixoto de Azevedo;5106422;Lesões Tuberculósicas;1;354583
2024;MT;Planalto da Serra;5106455;Actinomicose (notificação Sif);3;93747
2024;MT;Planalto da Serra;5106455;Cisticercose Bovina;2;93747
2024;MT;Planalto da Serra;5106455;Fígado Amarelo;2;93747
2024;MT;Poconé;5106505;Actinomicose (notificação Sif);2;605788
2024;MT;Poconé;5106505;Cisticercose Bovina;2;605788
2024;MT;Poconé;5106505;Equinococose/hidatidose (notificaçao Sif);1;605788
2024;MT;Poconé;5106505;Fígado Amarelo;1;605788
2024;MT;Poconé;5106505;Tuberculose (notificação Sif);1;605788
2024;MT;Pontal do Araguaia;5106653;Actinomicose (já Notificado);3;118663
2024;MT;Pontal do Araguaia;5106653;Actinomicose (notificação Sif);1;118663
2024;MT;Pontal do Araguaia;5106653;Cisticercose Bovina;2;118663
2024;MT;Pontal do Araguaia;5106653;Equinococose/hidatidose (notificaçao Sif);2;118663
2024;MT;Pontal do Araguaia;5106653;Fígado Amarelo;3;118663
2024;MT;Ponte Branca;5106703;Equinococose/hidatidose (notificaçao Sif);1;31219
2024;MT;Ponte Branca;5106703;Fígado Amarelo;2;31219
2024;MT;Pontes e Lacerda;5106752;Actinobacilose (ruminantes);1;667480
2024;MT;Pontes e Lacerda;5106752;Actinomicose (notificação Sif);4;667480
2024;MT;Pontes e Lacerda;5106752;Cisticercose Bovina;19;667480
2024;MT;Pontes e Lacerda;5106752;Fasciolose Hepática (notificação Sif);1;667480
2024;MT;Pontes e Lacerda;5106752;Fígado Amarelo;22;667480
2024;MT;Pontes e Lacerda;5106752;Leucose Enzoótica Bovina (notificação Sif);1;667480
2024;MT;Porto Alegre do Norte;5106778;Actinomicose (notificação Sif);3;131637
2024;MT;Porto Alegre do Norte;5106778;Cisticercose Bovina;1;131637
2024;MT;Porto Alegre do Norte;5106778;Equinococose/hidatidose (notificaçao Sif);14;131637
2024;MT;Porto Alegre do Norte;5106778;Fígado Amarelo;62;131637
2024;MT;Porto Alegre do Norte;5106778;Miíase Cutânea;1;131637
2024;MT;Porto Esperidião;5106828;Actinomicose (notificação Sif);6;599543
2024;MT;Porto Esperidião;5106828;Cisticercose Bovina;14;599543
2024;MT;Porto Esperidião;5106828;Equinococose/hidatidose (notificaçao Sif);1;599543
2024;MT;Porto Esperidião;5106828;Fígado Amarelo;4;599543
2024;MT;Porto Esperidião;5106828;Lesões Tuberculósicas;3;599543
2024;MT;Porto Estrela;5106851;Actinomicose (notificação Sif);1;129228
2024;MT;Porto Estrela;5106851;Cisticercose Bovina;3;129228
2024;MT;Porto Estrela;5106851;Fígado Amarelo;1;129228
2024;MT;Porto dos Gaúchos;5106802;Cisticercose Bovina;4;97532
2024;MT;Porto dos Gaúchos;5106802;Fígado Amarelo;1;97532
2024;MT;Poxoréu;5107008;Actinomicose (notificação Sif);1;411603
2024;MT;Poxoréu;5107008;Cisticercose Bovina;3;411603
2024;MT;Poxoréu;5107008;Equinococose/hidatidose (notificaçao Sif);3;411603
2024;MT;Poxoréu;5107008;Fasciolose Hepática (notificação Sif);2;411603
2024;MT;Poxoréu;5107008;Fígado Amarelo;22;411603
2024;MT;Poxoréu;5107008;Tuberculose (notificação Sif);1;411603
2024;MT;Primavera do Leste;5107040;Cisticercose Bovina;2;96715
2024;MT;Primavera do Leste;5107040;Equinococose/hidatidose (notificaçao Sif);3;96715
2024;MT;Primavera do Leste;5107040;Fasciolose Hepática (notificação Sif);1;96715
