codigo_ibge;uf;municipio;ano;cabecas
4320230;RS;Sede Nova;2022;6419
4320263;RS;Segredo;2022;5887
4320305;RS;Selbach;2022;8073
4320321;RS;Senador Salgado Filho;2022;6434
4320354;RS;Sentinela do Sul;2022;8773
4320404;RS;Serafina Corrêa;2022;7876
4320453;RS;Sério;2022;3272
4320503;RS;Sertão;2022;8086
4320552;RS;Sertão Santana;2022;4159
4320578;RS;Sete de Setembro;2022;4997
4320602;RS;Severiano de Almeida;2022;9593
4320651;RS;Silveira Martins;2022;3595
4320677;RS;Sinimbu;2022;8154
4320701;RS;Sobradinho;2022;3909
4320800;RS;Soledade;2022;46271
4320859;RS;Tabaí;2022;3548
4320909;RS;Tapejara;2022;6291
4321006;RS;Tapera;2022;4244
4321105;RS;Tapes;2022;17291
4321204;RS;Taquara;2022;21313
4321303;RS;Taquari;2022;13200
4321329;RS;Taquaruçu do Sul;2022;6617
4321352;RS;Tavares;2022;28093
4321402;RS;Tenente Portela;2022;12159
4321436;RS;Terra de Areia;2022;8053
4321451;RS;Teutônia;2022;15762
4321469;RS;Tio Hugo;2022;2664
4321477;RS;Tiradentes do Sul;2022;12979
4321493;RS;Toropi;2022;13248
4321501;RS;Torres;2022;5727
4321600;RS;Tramandaí;2022;3751
4321626;RS;Travesseiro;2022;5129
4321634;RS;Três Arroios;2022;5440
4321667;RS;Três Cachoeiras;2022;7906
4321709;RS;Três Coroas;2022;2910
4321808;RS;Três de Maio;2022;13286
4321832;RS;Três Forquilhas;2022;4383
4321857;RS;Três Palmeiras;2022;6577
4321907;RS;Três Passos;2022;17091
4321956;RS;Trindade do Sul;2022;8382
4322004;RS;Triunfo;2022;32672
4322103;RS;Tucunduva;2022;5169
4322152;RS;Tunas;2022;7133
4322186;RS;Tupanci do Sul;2022;5596
4322202;RS;Tupanciretã;2022;68913
4322251;RS;Tupandi;2022;6475
4322301;RS;Tuparendi;2022;18939
4322327;RS;Turuçu;2022;15761
4322343;RS;Ubiretama;2022;8881
4322350;RS;União da Serra;2022;3789
4322376;RS;Unistalda;2022;51434
4322400;RS;Uruguaiana;2022;363453
4322509;RS;Vacaria;2022;60118
4322525;RS;Vale Verde;2022;16511
4322533;RS;Vale do Sol;2022;9262
4322541;RS;Vale Real;2022;872
4322558;RS;Vanini;2022;2081
4322608;RS;Venâncio Aires;2022;33357
4322707;RS;Vera Cruz;2022;16473
4322806;RS;Veranópolis;2022;8981
4322855;RS;Vespasiano Corrêa;2022;7721
4322905;RS;Viadutos;2022;8797
4323002;RS;Viamão;2022;67053
4323101;RS;Vicente Dutra;2022;12923
4323200;RS;Victor Graeff;2022;5747
4323309;RS;Vila Flores;2022;5077
4323358;RS;Vila Lângaro;2022;4277
4323408;RS;Vila Maria;2022;8570
4323457;RS;Vila Nova do Sul;2022;28521
4323507;RS;Vista Alegre;2022;9049
4323606;RS;Vista Alegre do Prata;2022;4414
4323705;RS;Vista Gaúcha;2022;5475
4323754;RS;Vitória das Missões;2022;10757
4323770;RS;Westfália;2022;6775
4323804;RS;Xangri-lá;2022;2420
5000203;MS;Água Clara;2022;437268
5000252;MS;Alcinópolis;2022;304680
5000609;MS;Amambai;2022;274455
5000708;MS;Anastácio;2022;235295
5000807;MS;Anaurilândia;2022;231521
5000856;MS;Angélica;2022;54409
5000906;MS;Antônio João;2022;35492
5001003;MS;Aparecida do Taboado;2022;179521
5001102;MS;Aquidauana;2022;797770
5001243;MS;Aral Moreira;2022;23370
5001508;MS;Bandeirantes;2022;183840
5001904;MS;Bataguassu;2022;166259
5002001;MS;Batayporã;2022;142522
5002100;MS;Bela Vista;2022;371087
5002159;MS;Bodoquena;2022;158730
5002209;MS;Bonito;2022;313357
5002308;MS;Brasilândia;2022;350044
5002407;MS;Caarapó;2022;54737
5002605;MS;Camapuã;2022;492742
5002704;MS;Campo Grande;2022;415630
5002803;MS;Caracol;2022;252324
5002902;MS;Cassilândia;2022;237210
5002951;MS;Chapadão do Sul;2022;111365
5003108;MS;Corguinho;2022;202843
5003157;MS;Coronel Sapucaia;2022;58918
5003207;MS;Corumbá;2022;1981843
5003256;MS;Costa Rica;2022;149881
5003306;MS;Coxim;2022;514318
5003454;MS;Deodápolis;2022;65547
5003488;MS;Dois Irmãos do Buriti;2022;189233
5003504;MS;Douradina;2022;10347
5003702;MS;Dourados;2022;103636
5003751;MS;Eldorado;2022;62590
5003801;MS;Fátima do Sul;2022;16750
5003900;MS;Figueirão;2022;266697
5004007;MS;Glória de Dourados;2022;59758
5004106;MS;Guia Lopes da Laguna;2022;96368
5004304;MS;Iguatemi;2022;225297
5004403;MS;Inocência;2022;374572
5004502;MS;Itaporã;2022;25299
5004601;MS;Itaquiraí;2022;149209
5004700;MS;Ivinhema;2022;117829
5004809;MS;Japorã;2022;36559
5004908;MS;Jaraguari;2022;162474
5005004;MS;Jardim;2022;172551
5005103;MS;Jateí;2022;104952
5005152;MS;Juti;2022;73841
5005202;MS;Ladário;2022;9432
5005251;MS;Laguna Carapã;2022;29547
5005400;MS;Maracaju;2022;135949
5005608;MS;Miranda;2022;312490
5005681;MS;Mundo Novo;2022;27336
5005707;MS;Naviraí;2022;126286
5005806;MS;Nioaque;2022;375657
5006002;MS;Nova Alvorada do Sul;2022;151920
5006200;MS;Nova Andradina;2022;318362
5006259;MS;Novo Horizonte do Sul;2022;54480
5006275;MS;Paraíso das Águas;2022;302719
5006309;MS;Paranaíba;2022;460363
5006358;MS;Paranhos;2022;84837
5006408;MS;Pedro Gomes;2022;272785
5006606;MS;Ponta Porã;2022;86146
5006903;MS;Porto Murtinho;2022;629941
5007109;MS;Ribas do Rio Pardo;2022;837453
5007208;MS;Rio Brilhante;2022;87546
5007307;MS;Rio Negro;2022;129767
5007406;MS;Rio Verde de Mato Grosso;2022;587949
5007505;MS;Rochedo;2022;143146
5007554;MS;Santa Rita do Pardo;2022;454504
5007695;MS;São Gabriel do Oeste;2022;202010
5007703;MS;Sete Quedas;2022;54320
5007802;MS;Selvíria;2022;140598
5007901;MS;Sidrolândia;2022;206567
5007935;MS;Sonora;2022;171015
5007950;MS;Tacuru;2022;173849
5007976;MS;Taquarussu;2022;79950
5008008;MS;Terenos;2022;238383
5008305;MS;Três Lagoas;2022;485552
5008404;MS;Vicentina;2022;17929
5100102;MT;Acorizal;2022;51178
5100201;MT;Água Boa;2022;348934
5100250;MT;Alta Floresta;2022;839471
5100300;MT;Alto Araguaia;2022;165994
5100359;MT;Alto Boa Vista;2022;53707
5100409;MT;Alto Garças;2022;95747
5100508;MT;Alto Paraguai;2022;91632
5100607;MT;Alto Taquari;2022;13673
5100805;MT;Apiacás;2022;330227
5101001;MT;Araguaiana;2022;302417
5101209;MT;Araguainha;2022;30987
5101258;MT;Araputanga;2022;253025
5101308;MT;Arenápolis;2022;37741
5101407;MT;Aripuanã;2022;602718
5101605;MT;Barão de Melgaço;2022;206764
5101704;MT;Barra do Bugres;2022;290658
5101803;MT;Barra do Garças;2022;451940
5101852;MT;Bom Jesus do Araguaia;2022;209883
5101902;MT;Brasnorte;2022;522953
5102504;MT;Cáceres;2022;1274041
5102603;MT;Campinápolis;2022;263666
5102637;MT;Campo Novo do Parecis;2022;137578
5102678;MT;Campo Verde;2022;128382
5102686;MT;Campos de Júlio;2022;100321
5102694;MT;Canabrava do Norte;2022;182299
5102702;MT;Canarana;2022;229883
5102793;MT;Carlinda;2022;302733
5102850;MT;Castanheira;2022;457360
5103007;MT;Chapada dos Guimarães;2022;150957
5103056;MT;Cláudia;2022;54189
5103106;MT;Cocalinho;2022;539282
5103205;MT;Colíder;2022;412661
5103254;MT;Colniza;2022;829848
5103304;MT;Comodoro;2022;338435
5103353;MT;Confresa;2022;486695
5103361;MT;Conquista D'Oeste;2022;83173
5103379;MT;Cotriguaçu;2022;454135
5103403;MT;Cuiabá;2022;120190
5103437;MT;Curvelândia;2022;70091
5103452;MT;Denise;2022;72399
5103502;MT;Diamantino;2022;119457
5103601;MT;Dom Aquino;2022;123429
5103700;MT;Feliz Natal;2022;38647
5103809;MT;Figueirópolis D'Oeste;2022;170475
5103858;MT;Gaúcha do Norte;2022;214276
5103908;MT;General Carneiro;2022;102308
5103957;MT;Glória D'Oeste;2022;115532
5104104;MT;Guarantã do Norte;2022;434378
5104203;MT;Guiratinga;2022;187375
5104500;MT;Indiavaí;2022;106561
5104526;MT;Ipiranga do Norte;2022;15935
5104542;MT;Itanhangá;2022;64841
5104559;MT;Itaúba;2022;91146
5104609;MT;Itiquira;2022;387583
5104807;MT;Jaciara;2022;96292
5104906;MT;Jangada;2022;54613
5105002;MT;Jauru;2022;246799
5105101;MT;Juara;2022;1002350
5105150;MT;Juína;2022;902560
5105176;MT;Juruena;2022;241997
5105200;MT;Juscimeira;2022;186920
5105234;MT;Lambari D'Oeste;2022;186920
5105259;MT;Lucas do Rio Verde;2022;39647
5105309;MT;Luciara;2022;72256
5105507;MT;Vila Bela da Santíssima Trindade;2022;1127314
5105580;MT;Marcelândia;2022;224009
5105606;MT;Matupá;2022;226957
5105622;MT;Mirassol d'Oeste;2022;186438
5105903;MT;Nobres;2022;106254
5106000;MT;Nortelândia;2022;55550
5106109;MT;Nossa Senhora do Livramento;2022;222240
5106158;MT;Nova Bandeirantes;2022;652108
5106174;MT;Nova Nazaré;2022;82029
5106182;MT;Nova Lacerda;2022;165573
5106190;MT;Nova Santa Helena;2022;111586
5106208;MT;Nova Brasilândia;2022;149188
5106216;MT;Nova Canaã do Norte;2022;450481
5106224;MT;Nova Mutum;2022;118355
5106232;MT;Nova Olímpia;2022;94165
5106240;MT;Nova Ubiratã;2022;115361
5106257;MT;Nova Xavantina;2022;366331
5106265;MT;Novo Mundo;2022;399197
5106273;MT;Novo Horizonte do Norte;2022;115511
5106281;MT;Novo São Joaquim;2022;269247
5106299;MT;Paranaíta;2022;537826
5106307;MT;Paranatinga;2022;409325
5106315;MT;Novo Santo Antônio;2022;94861
5106372;MT;Pedra Preta;2022;370886
5106422;MT;Peixoto de Azevedo;2022;391888
5106455;MT;Planalto da Serra;2022;97254
5106505;MT;Poconé;2022;549344
5106653;MT;Pontal do Araguaia;2022;133094
5106703;MT;Ponte Branca;2022;28061
5106752;MT;Pontes e Lacerda;2022;684478
5106778;MT;Porto Alegre do Norte;2022;165094
5106802;MT;Porto dos Gaúchos;2022;105301
5106828;MT;Porto Esperidião;2022;631541
5106851;MT;Porto Estrela;2022;135341
5107008;MT;Poxoréu;2022;400001
5107040;MT;Primavera do Leste;2022;97382
5107065;MT;Querência;2022;121081
5107107;MT;São José dos Quatro Marcos;2022;256485
5107156;MT;Reserva do Cabaçal;2022;51256
5107180;MT;Ribeirão Cascalheira;2022;303775
5107198;MT;Ribeirãozinho;2022;31483
5107206;MT;Rio Branco;2022;73098
5107248;MT;Santa Carmem;2022;31602
5107263;MT;Santo Afonso;2022;139965
5107297;MT;São José do Povo;2022;90722
5107305;MT;São José do Rio Claro;2022;142306
5107354;MT;São José do Xingu;2022;261506
5107404;MT;São Pedro da Cipa;2022;29889
5107578;MT;Rondolândia;2022;336044
5107602;MT;Rondonópolis;2022;383643
5107701;MT;Rosário Oeste;2022;246801
5107743;MT;Santa Cruz do Xingu;2022;124219
5107750;MT;Salto do Céu;2022;209679
5107768;MT;Santa Rita do Trivelato;2022;36494
5107776;MT;Santa Terezinha;2022;271746
5107792;MT;Santo Antônio do Leste;2022;56085
5107800;MT;Santo Antônio de Leverger;2022;570434
5107859;MT;São Félix do Araguaia;2022;345838
5107875;MT;Sapezal;2022;141788
5107883;MT;Serra Nova Dourada;2022;141788
5107909;MT;Sinop;2022;53687
5107925;MT;Sorriso;2022;91689
5107941;MT;Tabaporã;2022;130624
5107958;MT;Tangará da Serra;2022;354712
5108006;MT;Tapurah;2022;64144
5108055;MT;Terra Nova do Norte;2022;304954
5108105;MT;Tesouro;2022;125384
5108204;MT;Torixoréu;2022;141614
5108303;MT;União do Sul;2022;40879
5108352;MT;Vale de São Domingos;2022;124976
5108402;MT;Várzea Grande;2022;23309
5108501;MT;Vera;2022;34579
5108600;MT;Vila Rica;2022;713922
5108808;MT;Nova Guarita;2022;165573
5108857;MT;Nova Marilândia;2022;124473
5108907;MT;Nova Maringá;2022;88051
5108956;MT;Nova Monte Verde;2022;406181
5200050;GO;Abadia de Goiás;2022;17650
5200100;GO;Abadiânia;2022;56424
5200134;GO;Acreúna;2022;72393
5200159;GO;Adelândia;2022;18720
5200175;GO;Água Fria de Goiás;2022;50648
5200209;GO;Água Limpa;2022;60000
5200258;GO;Águas Lindas de Goiás;2022;2014
5200308;GO;Alexânia;2022;46715
5200506;GO;Aloândia;2022;19500
5200555;GO;Alto Horizonte;2022;48100
5200605;GO;Alto Paraíso de Goiás;2022;27301
5200803;GO;Alvorada do Norte;2022;71911
5200829;GO;Amaralina;2022;135000
5200852;GO;Americano do Brasil;2022;27715
5200902;GO;Amorinópolis;2022;56000
5201108;GO;Anápolis;2022;74555
5201207;GO;Anhanguera;2022;5000
5201306;GO;Anicuns;2022;153210
5201405;GO;Aparecida de Goiânia;2022;9400
5201454;GO;Aparecida do Rio Doce;2022;68300
5201504;GO;Aporé;2022;199000
5201603;GO;Araçu;2022;20450
5201702;GO;Aragarças;2022;35500
5201801;GO;Aragoiânia;2022;29500
5202155;GO;Araguapaz;2022;216344
5202353;GO;Arenópolis;2022;110000
5202502;GO;Aruanã;2022;330250
5202601;GO;Aurilândia;2022;70000
5202809;GO;Avelinópolis;2022;31610
5203104;GO;Baliza;2022;89000
5203203;GO;Barro Alto;2022;50000
5203302;GO;Bela Vista de Goiás;2022;143461
5203401;GO;Bom Jardim de Goiás;2022;150000
5203500;GO;Bom Jesus de Goiás;2022;45000
5203559;GO;Bonfinópolis;2022;8860
5203575;GO;Bonópolis;2022;141352
5203609;GO;Brazabrantes;2022;19450
5203807;GO;Britânia;2022;163121
5203906;GO;Buriti Alegre;2022;98000
5203939;GO;Buriti de Goiás;2022;32036
5203962;GO;Buritinópolis;2022;21293
5204003;GO;Cabeceiras;2022;37203
5204102;GO;Cachoeira Alta;2022;177986
5204201;GO;Cachoeira de Goiás;2022;30000
5204250;GO;Cachoeira Dourada;2022;31300
5204300;GO;Caçu;2022;203837
5204409;GO;Caiapônia;2022;450000
5204508;GO;Caldas Novas;2022;95000
5204557;GO;Caldazinha;2022;30270
5204607;GO;Campestre de Goiás;2022;32820
5204656;GO;Campinaçu;2022;111877
5204706;GO;Campinorte;2022;56600
5204805;GO;Campo Alegre de Goiás;2022;80000
5204854;GO;Campo Limpo de Goiás;2022;17480
5204904;GO;Campos Belos;2022;83744
5204953;GO;Campos Verdes;2022;53500
5205000;GO;Carmo do Rio Verde;2022;55599
5205059;GO;Castelândia;2022;10896
5205109;GO;Catalão;2022;184000
5205208;GO;Caturaí;2022;32820
5205307;GO;Cavalcante;2022;74365
5205406;GO;Ceres;2022;31930
5205455;GO;Cezarina;2022;43000
5205471;GO;Chapadão do Céu;2022;22000
5205497;GO;Cidade Ocidental;2022;22380
5205513;GO;Cocalzinho de Goiás;2022;101812
5205521;GO;Colinas do Sul;2022;41800
5205703;GO;Córrego do Ouro;2022;80405
5205802;GO;Corumbá de Goiás;2022;87131
5205901;GO;Corumbaíba;2022;148000
5206206;GO;Cristalina;2022;173922
5206305;GO;Cristianópolis;2022;13170
5206404;GO;Crixás;2022;334000
5206503;GO;Cromínia;2022;44500
5206602;GO;Cumari;2022;73000
5206701;GO;Damianópolis;2022;29711
5206800;GO;Damolândia;2022;17250
5206909;GO;Davinópolis;2022;41500
5207105;GO;Diorama;2022;80000
5207253;GO;Doverlândia;2022;280000
5207352;GO;Edealina;2022;56500
5207402;GO;Edéia;2022;57000
5207501;GO;Estrela do Norte;2022;45760
5207535;GO;Faina;2022;214635
5207600;GO;Fazenda Nova;2022;171000
5207808;GO;Firminópolis;2022;56000
5207907;GO;Flores de Goiás;2022;210175
5208004;GO;Formosa;2022;287609
5208103;GO;Formoso;2022;87744
5208152;GO;Gameleira de Goiás;2022;29900
5208301;GO;Divinópolis de Goiás;2022;76594
5208400;GO;Goianápolis;2022;16398
5208509;GO;Goiandira;2022;52000
5208608;GO;Goianésia;2022;135000
5208707;GO;Goiânia;2022;32100
5208806;GO;Goianira;2022;19510
5208905;GO;Goiás;2022;339279
5209101;GO;Goiatuba;2022;125000
5209150;GO;Gouvelândia;2022;33826
5209200;GO;Guapó;2022;78000
5209291;GO;Guaraíta;2022;32040
5209408;GO;Guarani de Goiás;2022;84730
5209457;GO;Guarinos;2022;47950
5209606;GO;Heitoraí;2022;33120
5209705;GO;Hidrolândia;2022;82000
5209804;GO;Hidrolina;2022;55850
5209903;GO;Iaciara;2022;211902
5209937;GO;Inaciolândia;2022;41400
5209952;GO;Indiara;2022;63500
5210000;GO;Inhumas;2022;98650
5210109;GO;Ipameri;2022;226500
5210158;GO;Ipiranga de Goiás;2022;32090
5210208;GO;Iporá;2022;131000
5210307;GO;Israelândia;2022;55000
5210406;GO;Itaberaí;2022;160350
5210562;GO;Itaguari;2022;26850
5210604;GO;Itaguaru;2022;30590
5210802;GO;Itajá;2022;186663
5210901;GO;Itapaci;2022;109360
5211008;GO;Itapirapuã;2022;279412
5211206;GO;Itapuranga;2022;178850
5211305;GO;Itarumã;2022;298013
5211404;GO;Itauçu;2022;61220
5211503;GO;Itumbiara;2022;135000
5211602;GO;Ivolândia;2022;131000
5211701;GO;Jandaia;2022;96000
5211800;GO;Jaraguá;2022;204795
5211909;GO;Jataí;2022;335000
5212006;GO;Jaupaci;2022;45000
5212055;GO;Jesúpolis;2022;15290
5212105;GO;Joviânia;2022;33800
5212204;GO;Jussara;2022;376833
5212253;GO;Lagoa Santa;2022;45984
5212303;GO;Leopoldo de Bulhões;2022;44780
5212501;GO;Luziânia;2022;231812
5212600;GO;Mairipotaba;2022;51000
5212709;GO;Mambaí;2022;9456
5212808;GO;Mara Rosa;2022;194800
5212907;GO;Marzagão;2022;17000
5212956;GO;Matrinchã;2022;121448
5213004;GO;Maurilândia;2022;12116
5213053;GO;Mimoso de Goiás;2022;49390
5213087;GO;Minaçu;2022;169171
5213103;GO;Mineiros;2022;380000
5213400;GO;Moiporá;2022;62000
5213509;GO;Monte Alegre de Goiás;2022;167181
5213707;GO;Montes Claros de Goiás;2022;265000
5213756;GO;Montividiu;2022;48529
5213772;GO;Montividiu do Norte;2022;129356
5213806;GO;Morrinhos;2022;294200
5213855;GO;Morro Agudo de Goiás;2022;42100
5213905;GO;Mossâmedes;2022;102512
5214002;GO;Mozarlândia;2022;192980
5214051;GO;Mundo Novo;2022;204992
5214101;GO;Mutunópolis;2022;110425
5214408;GO;Nazário;2022;85022
5214507;GO;Nerópolis;2022;21487
5214606;GO;Niquelândia;2022;318600
5214705;GO;Nova América;2022;31450
5214804;GO;Nova Aurora;2022;32000
5214838;GO;Nova Crixás;2022;849529
5214861;GO;Nova Glória;2022;32700
5214879;GO;Nova Iguaçu de Goiás;2022;67500
5214903;GO;Nova Roma;2022;91335
5215009;GO;Nova Veneza;2022;19320
5215207;GO;Novo Brasil;2022;108518
5215231;GO;Novo Gama;2022;2790
5215256;GO;Novo Planalto;2022;121965
5215306;GO;Orizona;2022;210080
5215405;GO;Ouro Verde de Goiás;2022;40413
5215504;GO;Ouvidor;2022;34000
5215603;GO;Padre Bernardo;2022;131005
5215652;GO;Palestina de Goiás;2022;120000
5215702;GO;Palmeiras de Goiás;2022;146200
5215801;GO;Palmelo;2022;3740
5215900;GO;Palminópolis;2022;46800
5216007;GO;Panamá;2022;28000
5216304;GO;Paranaiguara;2022;86999
5216403;GO;Paraúna;2022;133048
5216452;GO;Perolândia;2022;25000
5216809;GO;Petrolina de Goiás;2022;92610
5216908;GO;Pilar de Goiás;2022;111500
5217104;GO;Piracanjuba;2022;196100
5217203;GO;Piranhas;2022;190000
5217302;GO;Pirenópolis;2022;159552
5217401;GO;Pires do Rio;2022;111880
5217609;GO;Planaltina;2022;50954
5217708;GO;Pontalina;2022;160000
5218003;GO;Porangatu;2022;508765
5218052;GO;Porteirão;2022;10120
5218102;GO;Portelândia;2022;29000
5218300;GO;Posse;2022;141690
5218391;GO;Professor Jamil;2022;45000
5218508;GO;Quirinópolis;2022;255545
5218607;GO;Rialma;2022;24390
5218706;GO;Rianápolis;2022;19100
5218789;GO;Rio Quente;2022;24200
5218805;GO;Rio Verde;2022;297447
5218904;GO;Rubiataba;2022;111250
5219001;GO;Sanclerlândia;2022;79754
5219100;GO;Santa Bárbara de Goiás;2022;16490
5219209;GO;Santa Cruz de Goiás;2022;82000
5219258;GO;Santa Fé de Goiás;2022;115111
5219308;GO;Santa Helena de Goiás;2022;49982
5219357;GO;Santa Isabel;2022;83900
5219407;GO;Santa Rita do Araguaia;2022;71000
5219456;GO;Santa Rita do Novo Destino;2022;57210
5219506;GO;Santa Rosa de Goiás;2022;26710
5219605;GO;Santa Tereza de Goiás;2022;67970
5219704;GO;Santa Terezinha de Goiás;2022;147500
5219712;GO;Santo Antônio da Barra;2022;19458
5219738;GO;Santo Antônio de Goiás;2022;17190
5219753;GO;Santo Antônio do Descoberto;2022;33879
5219803;GO;São Domingos;2022;189305
5219902;GO;São Francisco de Goiás;2022;46490
5220009;GO;São João d'Aliança;2022;61517
5220058;GO;São João da Paraúna;2022;23800
5220108;GO;São Luís de Montes Belos;2022;159000
5220157;GO;São Luiz do Norte;2022;26400
5220207;GO;São Miguel do Araguaia;2022;660056
5220264;GO;São Miguel do Passa Quatro;2022;46100
5220280;GO;São Patrício;2022;33300
5220405;GO;São Simão;2022;33842
5220454;GO;Senador Canedo;2022;16040
5220504;GO;Serranópolis;2022;200100
5220603;GO;Silvânia;2022;125225
5220686;GO;Simolândia;2022;34780
5220702;GO;Sítio d'Abadia;2022;55202
5221007;GO;Taquaral de Goiás;2022;31450
5221080;GO;Teresina de Goiás;2022;8946
5221197;GO;Terezópolis de Goiás;2022;9630
5221304;GO;Três Ranchos;2022;21100
5221403;GO;Trindade;2022;73920
5221452;GO;Trombas;2022;81603
5221502;GO;Turvânia;2022;59000
5221551;GO;Turvelândia;2022;30812
5221577;GO;Uirapuru;2022;96700
5221601;GO;Uruaçu;2022;138600
5221700;GO;Uruana;2022;75280
5221809;GO;Urutaí;2022;52678
5221858;GO;Valparaíso de Goiás;2022;120
5221908;GO;Varjão;2022;60500
5222005;GO;Vianópolis;2022;70812
5222054;GO;Vicentinópolis;2022;26000
5222203;GO;Vila Boa;2022;62295
5222302;GO;Vila Propício;2022;95210
5300108;DF;Brasília;2022;85544
1100015;RO;Alta Floresta D'Oeste;2023;567114
1100023;RO;Ariquemes;2023;615978
1100031;RO;Cabixi;2023;121036
1100049;RO;Cacoal;2023;502394
1100056;RO;Cerejeiras;2023;94526
1100064;RO;Colorado do Oeste;2023;301612
1100072;RO;Corumbiara;2023;348259
1100080;RO;Costa Marques;2023;329150
1100098;RO;Espigão D'Oeste;2023;449318
1100106;RO;Guajará-Mirim;2023;172219
1100114;RO;Jaru;2023;627467
1100122;RO;Ji-Paraná;2023;471299
1100130;RO;Machadinho D'Oeste;2023;546726
1100148;RO;Nova Brasilândia D'Oeste;2023;265557
1100155;RO;Ouro Preto do Oeste;2023;415696
1100189;RO;Pimenta Bueno;2023;398047
1100205;RO;Porto Velho;2023;1772153
1100254;RO;Presidente Médici;2023;402859
1100262;RO;Rio Crespo;2023;136636
1100288;RO;Rolim de Moura;2023;267969
1100296;RO;Santa Luzia D'Oeste;2023;205435
1100304;RO;Vilhena;2023;170512
1100320;RO;São Miguel do Guaporé;2023;288451
1100338;RO;Nova Mamoré;2023;1042736
1100346;RO;Alvorada D'Oeste;2023;322895
1100379;RO;Alto Alegre dos Parecis;2023;268153
1100403;RO;Alto Paraíso;2023;416218
1100452;RO;Buritis;2023;654486
1100502;RO;Novo Horizonte do Oeste;2023;182407
1100601;RO;Cacaulândia;2023;334313
