ano;mes;uf;especie;diagnostico;casos
2026;1;PA;BOVINOS;Gordura Amarela;1
2026;1;PA;BOVINOS;Lesão Inflamatória;21
2026;1;PA;BOVINOS;Lesão Restrita;1
2026;1;PA;BOVINOS;Lesão Traumática;55
2026;1;PA;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2026;1;PA;BOVINOS;Lesões Tuberculósicas;3
2026;1;PA;BOVINOS;Leucose Enzoótica Bovina (notificação Sif);1
2026;1;PA;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2026;1;PA;BOVINOS;Magreza;1
2026;1;PA;BOVINOS;Miíase Cutânea;1
2026;1;PA;BOVINOS;Neoplasia;1
2026;1;PA;BOVINOS;Parasitose Não Zoonótica;69
2026;1;PA;BOVINOS;Pneumonia Enzoótica (notificação Sif);1
2026;1;PA;BOVINOS;Septicemia;1
2026;1;PA;BOVINOS;Tuberculose (notificação Sif);4
2026;1;PA;BOVINOS;Útero Com Feto(s);1
2026;1;PB;BOVINOS;Abscesso (mamíferos);3
2026;1;PB;BOVINOS;Aderência de Pleura (seca);3
2026;1;PB;BOVINOS;Alteração Linfática Inespecífica;1
2026;1;PB;BOVINOS;Lesão Inflamatória;1
2026;1;PB;BOVINOS;Lesão Restrita;5
2026;1;PB;BOVINOS;Lesão Traumática;3
2026;1;PB;BOVINOS;Magreza;1
2026;1;PB;BOVINOS;Parasitose Não Zoonótica;31
2026;1;PE;BOVINOS;Abscesso (mamíferos);6
2026;1;PE;BOVINOS;Aderência de Pleura (purulenta);1
2026;1;PE;BOVINOS;Aderência de Pleura (seca);3
2026;1;PE;BOVINOS;Alteração Linfática Inespecífica;6
2026;1;PE;BOVINOS;Cisticercose Bovina;3
2026;1;PE;BOVINOS;Coloração Anormal (post Mortem);1
2026;1;PE;BOVINOS;Lesão Inflamatória;3
2026;1;PE;BOVINOS;Lesão Restrita;6
2026;1;PE;BOVINOS;Lesão Traumática;17
2026;1;PE;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2026;1;PE;BOVINOS;Lesões Tuberculósicas;6
2026;1;PE;BOVINOS;Magreza;2
2026;1;PE;BOVINOS;Parasitose Não Zoonótica;114
2026;1;PI;BOVINOS;Abscesso (mamíferos);2
2026;1;PI;BOVINOS;Alteração Linfática Inespecífica;6
2026;1;PI;BOVINOS;Lesão Traumática;3
2026;1;PI;BOVINOS;Lesões Tuberculósicas;1
2026;1;PI;BOVINOS;Parasitose Não Zoonótica;217
2026;1;PR;BOVINOS;Abscesso (mamíferos);31
2026;1;PR;BOVINOS;Actinobacilose (ruminantes);1
2026;1;PR;BOVINOS;Actinomicose (notificação Sif);1
2026;1;PR;BOVINOS;Aderência de Pleura (seca);6
2026;1;PR;BOVINOS;Aderência de Pleura (úmida);1
2026;1;PR;BOVINOS;Alteração Linfática Inespecífica;9
2026;1;PR;BOVINOS;Brucelose (reagentes Notificação Sif);1
2026;1;PR;BOVINOS;Cisticercose Bovina;10
2026;1;PR;BOVINOS;Coloração Anormal (post Mortem);1
2026;1;PR;BOVINOS;Equinococose/hidatidose (notificaçao Sif);14
2026;1;PR;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;1;PR;BOVINOS;Fasciolose Hepática (notificação Sif);181
2026;1;PR;BOVINOS;Fratura (após A Morte);1
2026;1;PR;BOVINOS;Lesão Inflamatória;6
2026;1;PR;BOVINOS;Lesão Restrita;1
2026;1;PR;BOVINOS;Lesão Traumática;37
2026;1;PR;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2026;1;PR;BOVINOS;Lesões Tuberculósicas;1
2026;1;PR;BOVINOS;Linfadenite Caseosa (notificação Sif);10
2026;1;PR;BOVINOS;Neoplasia;1
2026;1;PR;BOVINOS;Parasitose Não Zoonótica;247
2026;1;PR;BOVINOS;Septicemia;1
2026;1;PR;BOVINOS;Tuberculose (notificação Sif);1
2026;1;RJ;BOVINOS;Abscesso (mamíferos);2
2026;1;RJ;BOVINOS;Equinococose/hidatidose (notificaçao Sif);1
2026;1;RJ;BOVINOS;Fasciolose Hepática (notificação Sif);38
2026;1;RJ;BOVINOS;Lesão Inflamatória;1
2026;1;RJ;BOVINOS;Lesão Traumática;1
2026;1;RN;BOVINOS;Aderência de Pleura (seca);1
2026;1;RN;BOVINOS;Lesão Restrita;2
2026;1;RN;BOVINOS;Lesão Traumática;1
2026;1;RN;BOVINOS;Parasitose Não Zoonótica;16
2026;1;RO;BOVINOS;Aborto Recente (fêmea);1
2026;1;RO;BOVINOS;Abscesso (mamíferos);3
2026;1;RO;BOVINOS;Actinomicose (notificação Sif);3
2026;1;RO;BOVINOS;Aderência de Pleura (purulenta);1
2026;1;RO;BOVINOS;Aderência de Pleura (seca);6
2026;1;RO;BOVINOS;Aderência de Pleura (úmida);1
2026;1;RO;BOVINOS;Alteração Linfática Inespecífica;10
2026;1;RO;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;1;RO;BOVINOS;Caquexia;1
2026;1;RO;BOVINOS;Cisticercose Bovina;1
2026;1;RO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2026;1;RO;BOVINOS;Esplenomegalia;1
2026;1;RO;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;1;RO;BOVINOS;Fratura (após A Morte);1
2026;1;RO;BOVINOS;Fígado Amarelo;1
2026;1;RO;BOVINOS;Lesão Inflamatória;15
2026;1;RO;BOVINOS;Lesão Traumática;21
2026;1;RO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2026;1;RO;BOVINOS;Lesões Tuberculósicas;1
2026;1;RO;BOVINOS;Linfadenite Caseosa (notificação Sif);3
2026;1;RO;BOVINOS;Magreza;1
2026;1;RO;BOVINOS;Neoplasia;1
2026;1;RO;BOVINOS;Parasitose Não Zoonótica;3
2026;1;RO;BOVINOS;Septicemia;1
2026;1;RO;BOVINOS;Tuberculose (notificação Sif);1
2026;1;RR;BOVINOS;Abscesso (mamíferos);1
2026;1;RR;BOVINOS;Aderência de Pleura (seca);1
2026;1;RR;BOVINOS;Coloração Anormal (post Mortem);1
2026;1;RR;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;1;RR;BOVINOS;Lesão Traumática;1
2026;1;RR;BOVINOS;Lesões Tuberculósicas;1
2026;1;RR;BOVINOS;Parasitose Não Zoonótica;160
2026;1;RR;BOVINOS;Septicemia;1
2026;1;RS;BOVINOS;Abscesso (mamíferos);27
2026;1;RS;BOVINOS;Actinobacilose (ruminantes);59
2026;1;RS;BOVINOS;Actinomicose (já Notificado);1
2026;1;RS;BOVINOS;Actinomicose (notificação Sif);1
2026;1;RS;BOVINOS;Aderência de Pleura (purulenta);1
2026;1;RS;BOVINOS;Aderência de Pleura (seca);6
2026;1;RS;BOVINOS;Alteração Linfática Inespecífica;10
2026;1;RS;BOVINOS;Alterações Musculares (rigidez Atípica);1
2026;1;RS;BOVINOS;Cisticercose Bovina;42
2026;1;RS;BOVINOS;Equinococose/hidatidose (notificaçao Sif);407
2026;1;RS;BOVINOS;Esplenomegalia;1
2026;1;RS;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;1;RS;BOVINOS;Fasciolose Hepática (notificação Sif);1192
2026;1;RS;BOVINOS;Gordura Amarela;1
2026;1;RS;BOVINOS;Hipertermia (detectada no Ante Mortem);1
2026;1;RS;BOVINOS;Lesão Inflamatória;6
2026;1;RS;BOVINOS;Lesão Restrita;1
2026;1;RS;BOVINOS;Lesão Traumática;15
2026;1;RS;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;1;RS;BOVINOS;Lesões Tuberculósicas;3
2026;1;RS;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2026;1;RS;BOVINOS;MIÍASE (CONFIRMADA - C. hominivorax);1
2026;1;RS;BOVINOS;Miíase Cutânea;1
2026;1;RS;BOVINOS;Neoplasia;1
2026;1;RS;BOVINOS;Parasitose Não Zoonótica;59
2026;1;RS;BOVINOS;Sarcocistose;1
2026;1;RS;BOVINOS;Septicemia;1
2026;1;RS;BOVINOS;Tuberculose (reagente Já Notificado);18
2026;1;RS;BOVINOS;Útero Com Feto(s);1
2026;1;RS;BUBALINOS;Equinococose/hidatidose (notificaçao Sif);11
2026;1;RS;BUBALINOS;Fasciolose Hepática (notificação Sif);11
2026;1;RS;BUBALINOS;Parasitose Não Zoonótica;3
2026;1;SC;BOVINOS;Abscesso (mamíferos);10
2026;1;SC;BOVINOS;Aderência de Pleura (seca);21
2026;1;SC;BOVINOS;Alteração Linfática Inespecífica;8
2026;1;SC;BOVINOS;Artrite (uma Articulação);1
2026;1;SC;BOVINOS;Brucelose (reagentes Já Notificados);1
2026;1;SC;BOVINOS;Caquexia;1
2026;1;SC;BOVINOS;Cisticercose Bovina;3
2026;1;SC;BOVINOS;Equinococose/hidatidose (notificaçao Sif);58
2026;1;SC;BOVINOS;Fasciolose Hepática (notificação Sif);119
2026;1;SC;BOVINOS;Lesão Inflamatória;11
2026;1;SC;BOVINOS;Lesão Traumática;10
2026;1;SC;BOVINOS;Leucose Enzoótica Bovina (notificação Sif);1
2026;1;SC;BOVINOS;Magreza;1
2026;1;SC;BOVINOS;Neoplasia;1
2026;1;SC;BOVINOS;Parasitose Não Zoonótica;141
2026;1;SC;BOVINOS;Septicemia;1
2026;1;SP;BOVINOS;Abscesso (mamíferos);82
2026;1;SP;BOVINOS;Acrobustite;1
2026;1;SP;BOVINOS;Actinomicose (já Notificado);1
2026;1;SP;BOVINOS;Actinomicose (notificação Sif);1
2026;1;SP;BOVINOS;Aderência de Pleura (purulenta);1
2026;1;SP;BOVINOS;Aderência de Pleura (seca);24
2026;1;SP;BOVINOS;Aderência de Pleura (úmida);3
2026;1;SP;BOVINOS;Alteração Linfática Inespecífica;76
2026;1;SP;BOVINOS;Caquexia;3
2026;1;SP;BOVINOS;Cisticercose Bovina;56
2026;1;SP;BOVINOS;Coloração Anormal (post Mortem);1
2026;1;SP;BOVINOS;Equinococose/hidatidose (notificaçao Sif);33
2026;1;SP;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;1;SP;BOVINOS;Fasciolose Hepática (notificação Sif);266
2026;1;SP;BOVINOS;Fígado Amarelo;1
2026;1;SP;BOVINOS;Lesão Inflamatória;83
2026;1;SP;BOVINOS;Lesão Traumática;34
2026;1;SP;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;1;SP;BOVINOS;Lesões Tuberculósicas;11
2026;1;SP;BOVINOS;Linfadenite Caseosa (notificação Sif);6
2026;1;SP;BOVINOS;Magreza;3
2026;1;SP;BOVINOS;Miíase Cutânea;1
2026;1;SP;BOVINOS;Neoplasia;3
2026;1;SP;BOVINOS;Parasitose Não Zoonótica;187
2026;1;SP;BOVINOS;Sarcocistose;1
2026;1;SP;BOVINOS;Septicemia;1
2026;1;SP;BOVINOS;Tuberculose (notificação Sif);6
2026;1;TO;BOVINOS;Abscesso (mamíferos);1989
2026;1;TO;BOVINOS;Aderência de Pleura (purulenta);1
2026;1;TO;BOVINOS;Aderência de Pleura (seca);103
2026;1;TO;BOVINOS;Aderência de Pleura (úmida);1
2026;1;TO;BOVINOS;Alteração Linfática Inespecífica;2299
2026;1;TO;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;1;TO;BOVINOS;Caquexia;1
2026;1;TO;BOVINOS;Cisticercose Bovina;1
2026;1;TO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3719
2026;1;TO;BOVINOS;Fratura (após A Morte);1
2026;1;TO;BOVINOS;Fígado Amarelo;1
2026;1;TO;BOVINOS;Gordura Amarela;1
2026;1;TO;BOVINOS;Lesão Inflamatória;1083
2026;1;TO;BOVINOS;Lesão Traumática;1458
2026;1;TO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;1;TO;BOVINOS;Lesões Tuberculósicas;1
2026;1;TO;BOVINOS;Magreza;1
2026;1;TO;BOVINOS;Neoplasia;205
2026;1;TO;BOVINOS;Parasitose Não Zoonótica;1077
2026;1;TO;BOVINOS;Sarcocistose;2
2026;1;TO;BOVINOS;Septicemia;1
2026;2;AC;BOVINOS;Abscesso (mamíferos);1
2026;2;AC;BOVINOS;Aderência de Pleura (seca);1
2026;2;AC;BOVINOS;Alteração Linfática Inespecífica;3
2026;2;AC;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;2;AC;BOVINOS;Cisticercose Bovina;2
2026;2;AC;BOVINOS;Lesão Inflamatória;1
2026;2;AC;BOVINOS;Lesão Traumática;10
2026;2;AC;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;AC;BOVINOS;Lesões Tuberculósicas;1
2026;2;AC;BOVINOS;Neoplasia;1
2026;2;AC;BOVINOS;Parasitose Não Zoonótica;15
2026;2;AC;BOVINOS;Sarcocistose;1
2026;2;AC;BOVINOS;Septicemia;1
2026;2;AL;BOVINOS;Abscesso (mamíferos);6
2026;2;AL;BOVINOS;Aderência de Pleura (seca);3
2026;2;AL;BOVINOS;Alteração Linfática Inespecífica;1
2026;2;AL;BOVINOS;Cisticercose Bovina;1
2026;2;AL;BOVINOS;Lesão Inflamatória;4
2026;2;AL;BOVINOS;Lesão Restrita;1
2026;2;AL;BOVINOS;Lesão Traumática;6
2026;2;AL;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;AL;BOVINOS;Lesões Tuberculósicas;1
2026;2;AL;BOVINOS;Parasitose Não Zoonótica;46
2026;2;AM;BOVINOS;Lesão Traumática;3
2026;2;AM;BOVINOS;Parasitose Não Zoonótica;3
2026;2;BA;BOVINOS;Abscesso (mamíferos);3
2026;2;BA;BOVINOS;Aderência de Pleura (purulenta);1
2026;2;BA;BOVINOS;Aderência de Pleura (seca);3
2026;2;BA;BOVINOS;Aderência de Pleura (úmida);1
2026;2;BA;BOVINOS;Alteração Linfática Inespecífica;10
2026;2;BA;BOVINOS;Cisticercose Bovina;21
2026;2;BA;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;2;BA;BOVINOS;Lesão Inflamatória;28
2026;2;BA;BOVINOS;Lesão Traumática;11
2026;2;BA;BOVINOS;Lesões Tuberculósicas;3
2026;2;BA;BOVINOS;Magreza;1
2026;2;BA;BOVINOS;Neoplasia;1
2026;2;BA;BOVINOS;Parasitose Não Zoonótica;1149
2026;2;BA;BOVINOS;Septicemia;5
2026;2;BA;BOVINOS;Tuberculose (notificação Sif);1
2026;2;CE;BOVINOS;Abscesso (mamíferos);1
2026;2;CE;BOVINOS;Alteração Linfática Inespecífica;1
2026;2;CE;BOVINOS;Cisticercose Bovina;1
2026;2;CE;BOVINOS;Lesão Inflamatória;3
2026;2;CE;BOVINOS;Lesão Traumática;6
2026;2;CE;BOVINOS;Parasitose Não Zoonótica;23
2026;2;ES;BOVINOS;Alteração Linfática Inespecífica;6
2026;2;ES;BOVINOS;Cisticercose Bovina;3
2026;2;ES;BOVINOS;Fasciolose Hepática (notificação Sif);4
2026;2;ES;BOVINOS;Lesão Traumática;11
2026;2;ES;BOVINOS;Parasitose Não Zoonótica;35
2026;2;ES;BOVINOS;Tuberculose (já Notificado);7
2026;2;GO;BOVINOS;Abscesso (mamíferos);25
2026;2;GO;BOVINOS;Actinomicose (notificação Sif);3
2026;2;GO;BOVINOS;Aderência de Pleura (purulenta);3
2026;2;GO;BOVINOS;Aderência de Pleura (seca);10
2026;2;GO;BOVINOS;Aderência de Pleura (úmida);3
2026;2;GO;BOVINOS;Alteração Linfática Inespecífica;29
2026;2;GO;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;2;GO;BOVINOS;Alterações Musculares (hemorragias);1
2026;2;GO;BOVINOS;Caquexia;1
2026;2;GO;BOVINOS;Cisticercose Bovina;27
2026;2;GO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2026;2;GO;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;2;GO;BOVINOS;Fasciolose Hepática (notificação Sif);25
2026;2;GO;BOVINOS;Fratura (após A Morte);1
2026;2;GO;BOVINOS;Fígado Amarelo;1
2026;2;GO;BOVINOS;Gordura Amarela;1
2026;2;GO;BOVINOS;Lesão Inflamatória;36
2026;2;GO;BOVINOS;Lesão Traumática;15
2026;2;GO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);6
2026;2;GO;BOVINOS;Lesões Tuberculósicas;6
2026;2;GO;BOVINOS;Neoplasia;1
2026;2;GO;BOVINOS;Parasitose Não Zoonótica;23
2026;2;GO;BOVINOS;Tuberculose (notificação Sif);1
2026;2;GO;BOVINOS;Útero Com Feto(s);1
2026;2;MA;BOVINOS;Abscesso (mamíferos);15
2026;2;MA;BOVINOS;Actinomicose (notificação Sif);1
2026;2;MA;BOVINOS;Aderência de Pleura (úmida);1
2026;2;MA;BOVINOS;Alteração Linfática Inespecífica;3
2026;2;MA;BOVINOS;Alterações Musculares (rigidez Atípica);1
2026;2;MA;BOVINOS;Cisticercose Bovina;2
2026;2;MA;BOVINOS;Equinococose/hidatidose (notificaçao Sif);182
2026;2;MA;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;2;MA;BOVINOS;Fratura (após A Morte);1
2026;2;MA;BOVINOS;Lesão Inflamatória;6
2026;2;MA;BOVINOS;Lesão Traumática;11
2026;2;MA;BOVINOS;Lesões Tuberculósicas;4
2026;2;MA;BOVINOS;Neoplasia;1
2026;2;MA;BOVINOS;Parasitose Não Zoonótica;35
2026;2;MA;BOVINOS;Septicemia;3
2026;2;MG;BOVINOS;Abscesso (mamíferos);31
2026;2;MG;BOVINOS;Acrobustite;1
2026;2;MG;BOVINOS;Actinomicose (notificação Sif);1
2026;2;MG;BOVINOS;Aderência de Pleura (purulenta);1
2026;2;MG;BOVINOS;Aderência de Pleura (seca);6
2026;2;MG;BOVINOS;Aderência de Pleura (úmida);3
2026;2;MG;BOVINOS;Alteração Linfática Inespecífica;26
2026;2;MG;BOVINOS;Alterações Musculares (rigidez Atípica);1
2026;2;MG;BOVINOS;Brucelose (reagentes Já Notificados);2
2026;2;MG;BOVINOS;Cisticercose Bovina;21
2026;2;MG;BOVINOS;Coloração Anormal (post Mortem);1
2026;2;MG;BOVINOS;Equinococose/hidatidose (notificaçao Sif);13
2026;2;MG;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;2;MG;BOVINOS;Fasciolose Hepática (notificação Sif);125
2026;2;MG;BOVINOS;Fratura (após A Morte);3
2026;2;MG;BOVINOS;Fígado Amarelo;1
2026;2;MG;BOVINOS;Gordura Amarela;1
2026;2;MG;BOVINOS;Hipotermia (detectada no Ante Mortem);1
2026;2;MG;BOVINOS;Lesão Inflamatória;164
2026;2;MG;BOVINOS;Lesão Restrita;1
2026;2;MG;BOVINOS;Lesão Traumática;72
2026;2;MG;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;MG;BOVINOS;Lesões Tuberculósicas;6
2026;2;MG;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2026;2;MG;BOVINOS;Magreza;3
2026;2;MG;BOVINOS;Neoplasia;1
2026;2;MG;BOVINOS;Parasitose Não Zoonótica;299
2026;2;MG;BOVINOS;Pneumonia Enzoótica (notificação Sif);1
2026;2;MG;BOVINOS;Sarcocistose;1
2026;2;MG;BOVINOS;Septicemia;11
2026;2;MG;BOVINOS;Tuberculose (já Notificado);12
2026;2;MG;BOVINOS;Tuberculose (notificação Sif);1
2026;2;MS;BOVINOS;Abscesso (mamíferos);6
2026;2;MS;BOVINOS;Acrobustite;1
2026;2;MS;BOVINOS;Aderência de Pleura (purulenta);1
2026;2;MS;BOVINOS;Aderência de Pleura (seca);3
2026;2;MS;BOVINOS;Alteração Linfática Inespecífica;21
2026;2;MS;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;2;MS;BOVINOS;Alterações Musculares (hemorragias);1
2026;2;MS;BOVINOS;Caquexia;3
2026;2;MS;BOVINOS;Cisticercose Bovina;16
2026;2;MS;BOVINOS;Cisticercose Ovina;6
2026;2;MS;BOVINOS;Equinococose/hidatidose (notificaçao Sif);15
2026;2;MS;BOVINOS;Fasciolose Hepática (notificação Sif);3
2026;2;MS;BOVINOS;Fígado Amarelo;1
2026;2;MS;BOVINOS;Gordura Amarela;1
2026;2;MS;BOVINOS;Lesão Inflamatória;10
2026;2;MS;BOVINOS;Lesão Traumática;15
2026;2;MS;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;MS;BOVINOS;Lesão de Pele;1
2026;2;MS;BOVINOS;Lesões Tuberculósicas;1
2026;2;MS;BOVINOS;Linfadenite Caseosa (já Notificado);1
2026;2;MS;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2026;2;MS;BOVINOS;Magreza;1
2026;2;MS;BOVINOS;Miíase Cutânea;1
2026;2;MS;BOVINOS;Neoplasia;3
2026;2;MS;BOVINOS;Parasitose Não Zoonótica;93
2026;2;MS;BOVINOS;Septicemia;1
2026;2;MS;BOVINOS;Tuberculose (notificação Sif);1
2026;2;MT;BOVINOS;Abscesso (mamíferos);107
2026;2;MT;BOVINOS;Acrobustite;1
2026;2;MT;BOVINOS;Actinomicose (já Notificado);2
2026;2;MT;BOVINOS;Actinomicose (notificação Sif);1
2026;2;MT;BOVINOS;Aderência de Pleura (purulenta);1
2026;2;MT;BOVINOS;Aderência de Pleura (seca);15
2026;2;MT;BOVINOS;Aderência de Pleura (úmida);3
2026;2;MT;BOVINOS;Alteração Linfática Inespecífica;28
2026;2;MT;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;2;MT;BOVINOS;Alterações Musculares (hemorragias);1
2026;2;MT;BOVINOS;Artrite (mais de Uma Articulação);1
2026;2;MT;BOVINOS;Artrite (uma Articulação);3
2026;2;MT;BOVINOS;Aspiração de Líquido;1
2026;2;MT;BOVINOS;Brucella Abortus (notificação Sif);1
2026;2;MT;BOVINOS;Cisticercose Bovina;15
2026;2;MT;BOVINOS;Equinococose/hidatidose (notificaçao Sif);10
2026;2;MT;BOVINOS;Estresse/fadiga (no Ante Mortem);4
2026;2;MT;BOVINOS;Fasciolose Hepática (notificação Sif);1
2026;2;MT;BOVINOS;Feto Abortado;1
2026;2;MT;BOVINOS;Footrot (notificação Sif);1
2026;2;MT;BOVINOS;Fratura (após A Morte);1
2026;2;MT;BOVINOS;Fígado Amarelo;6
2026;2;MT;BOVINOS;Gordura Amarela;3
2026;2;MT;BOVINOS;Lesão Inflamatória;142
2026;2;MT;BOVINOS;Lesão Traumática;45
2026;2;MT;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;MT;BOVINOS;Lesão de Pele;1
2026;2;MT;BOVINOS;Lesões Tuberculósicas;3
2026;2;MT;BOVINOS;Magreza;3
2026;2;MT;BOVINOS;Miíase Cutânea;11
2026;2;MT;BOVINOS;Neoplasia;3
2026;2;MT;BOVINOS;Parasitose Não Zoonótica;176
2026;2;MT;BOVINOS;Parto Recente (fêmea);3
2026;2;MT;BOVINOS;Sarcocistose;1
2026;2;MT;BOVINOS;Septicemia;3
2026;2;MT;BOVINOS;Tuberculose (notificação Sif);3
2026;2;MT;BOVINOS;Tuberculose (reagente Já Notificado);18
2026;2;MT;BOVINOS;Útero Com Feto(s);1
2026;2;PA;BOVINOS;Abscesso (mamíferos);20
2026;2;PA;BOVINOS;Actinomicose (notificação Sif);1
2026;2;PA;BOVINOS;Aderência de Pleura (purulenta);1
2026;2;PA;BOVINOS;Aderência de Pleura (seca);3
2026;2;PA;BOVINOS;Aderência de Pleura (úmida);1
2026;2;PA;BOVINOS;Alteração Linfática Inespecífica;3
2026;2;PA;BOVINOS;Alterações Musculares (estresse/fadiga);1
2026;2;PA;BOVINOS;Alterações Musculares (rigidez Atípica);1
2026;2;PA;BOVINOS;Brucelose (reagentes Notificação Sif);1
2026;2;PA;BOVINOS;Cisticercose Bovina;3
2026;2;PA;BOVINOS;Coloração Anormal (post Mortem);1
2026;2;PA;BOVINOS;Edema Generalizado;1
2026;2;PA;BOVINOS;Equinococose/hidatidose (notificaçao Sif);4
2026;2;PA;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2026;2;PA;BOVINOS;Fratura (após A Morte);1
2026;2;PA;BOVINOS;Fígado Amarelo;1
2026;2;PA;BOVINOS;Lesão Inflamatória;19
2026;2;PA;BOVINOS;Lesão Traumática;32
2026;2;PA;BOVINOS;Lesão Traumática (detectada no Ante Mortem);6
2026;2;PA;BOVINOS;Lesões Tuberculósicas;3
2026;2;PA;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2026;2;PA;BOVINOS;Magreza;1
2026;2;PA;BOVINOS;Neoplasia;1
2026;2;PA;BOVINOS;Parasitose Não Zoonótica;109
2026;2;PA;BOVINOS;Septicemia;4
2026;2;PA;BOVINOS;Tuberculose (notificação Sif);1
2026;2;PA;BOVINOS;Tuberculose (reagente Notificação Sif);1
2026;2;PA;BOVINOS;Útero Com Feto(s);1
2026;2;PB;BOVINOS;Abscesso (mamíferos);1
2026;2;PB;BOVINOS;Aderência de Pleura (seca);1
2026;2;PB;BOVINOS;Alteração Linfática Inespecífica;1
2026;2;PB;BOVINOS;Cisticercose Bovina;1
2026;2;PB;BOVINOS;Lesão Restrita;1
2026;2;PB;BOVINOS;Lesão Traumática;3
2026;2;PB;BOVINOS;Parasitose Não Zoonótica;6
2026;2;PE;BOVINOS;Abscesso (mamíferos);10
2026;2;PE;BOVINOS;Aderência de Pleura (seca);7
2026;2;PE;BOVINOS;Alteração Linfática Inespecífica;6
2026;2;PE;BOVINOS;Cisticercose Bovina;3
2026;2;PE;BOVINOS;Lesão Inflamatória;6
2026;2;PE;BOVINOS;Lesão Restrita;7
2026;2;PE;BOVINOS;Lesão Traumática;18
2026;2;PE;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;PE;BOVINOS;Lesões Tuberculósicas;4
2026;2;PE;BOVINOS;MIÍASE (CONFIRMADA - C. hominivorax);1
2026;2;PE;BOVINOS;Magreza;1
2026;2;PE;BOVINOS;Parasitose Não Zoonótica;116
2026;2;PI;BOVINOS;Abscesso (mamíferos);1
2026;2;PI;BOVINOS;Alteração Linfática Inespecífica;3
2026;2;PI;BOVINOS;Parasitose Não Zoonótica;76
2026;2;PR;BOVINOS;Abscesso (mamíferos);15
2026;2;PR;BOVINOS;Actinomicose (já Notificado);1
2026;2;PR;BOVINOS;Actinomicose (notificação Sif);1
2026;2;PR;BOVINOS;Aderência de Pleura (purulenta);1
2026;2;PR;BOVINOS;Aderência de Pleura (seca);3
2026;2;PR;BOVINOS;Aderência de Pleura (úmida);3
2026;2;PR;BOVINOS;Alteração Linfática Inespecífica;16
2026;2;PR;BOVINOS;Brucelose (reagentes Notificação Sif);1
2026;2;PR;BOVINOS;Caquexia;1
2026;2;PR;BOVINOS;Cisticercose Bovina;23
2026;2;PR;BOVINOS;Equinococose/hidatidose (notificaçao Sif);16
2026;2;PR;BOVINOS;Estresse/fadiga (no Ante Mortem);3
2026;2;PR;BOVINOS;Fasciolose Hepática (notificação Sif);141
2026;2;PR;BOVINOS;Fratura (após A Morte);1
2026;2;PR;BOVINOS;Lesão Inflamatória;25
2026;2;PR;BOVINOS;Lesão Restrita;1
2026;2;PR;BOVINOS;Lesão Traumática;33
2026;2;PR;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2026;2;PR;BOVINOS;Lesões Tuberculósicas;1
2026;2;PR;BOVINOS;Linfadenite Caseosa (já Notificado);1
2026;2;PR;BOVINOS;Linfadenite Caseosa (notificação Sif);4
2026;2;PR;BOVINOS;Neoplasia;1
2026;2;PR;BOVINOS;Parasitose Não Zoonótica;343
2026;2;PR;BOVINOS;Septicemia;1
2026;2;PR;BOVINOS;Útero Com Feto(s);1
2026;2;RJ;BOVINOS;Fasciolose Hepática (notificação Sif);47
